userId,headlineId,headlineName,clickbait,interaction
53,3169,23 Historic Pictures From The Macy's Thanksgiving Day Parade,yes,1
53,28951,"Fear and loathing on the campaign trail, June 2008",no,1
53,12446,"21 ""Sailor Moon"" Tattoos That You Will Truly Fall In Love With",yes,1
53,21317,UK Prime Minister announces date for general election,no,1
53,4066,13 TV Shows All Political Junkies Should Watch,yes,1
53,30458,"JetBlue launches service from Raleigh, North Carolina to New York",no,1
53,19089,UK film board rejects Japanese horror 'Grotesque',no,1
53,2120,Are You More Dev Shah Or Tom Haverford,yes,1
53,24776,Abhisit Vejjajiva administration on brink of collapse,no,1
53,1575,Which British Musician Are You Based On Your Zodiac Sign,yes,1
53,11267,Everyday Struggles Of A Germophobe,yes,1
53,8629,"What's The Best Video From Taylor Swift's ""1989""",yes,1
53,15507,People Try More Bizarre Food Combinations That Oddly Work,yes,1
53,4013,This Privileged Crossword Says Everything About The Patriarchy,yes,1
53,18096,Ten climbers killed in avalanche at Turkish ski resort,no,1
53,15334,"13 ""Grease: Live"" Secrets I Learned While Sitting In The Audience",yes,1
53,23566,World's oldest seaborne passenger vessel on tour as floating library,no,1
53,17059,Scientist Stephen Hawking rushed to hospital in ambulance,no,1
53,20405,France raises security level to red in response to London bombings,no,1
53,23245,"With Spring Approaching, Knicks Go Cold",no,1
53,24476,European court in Strasbourg rules UK's Terrorism Act in breach of human rights law,no,1
53,1073,21 Elf On The Shelf Accessories You Need This Christmas,yes,1
53,2028,13 Times Harry Potter Was A Gift We Didn't Deserve,yes,1
53,27205,US government files lawsuit against BP Exploration in Alaska,no,1
53,31462,Zambian Editor Is Arrested Over Photos of a Birth,no,1
53,31063,Mlambo-Ngcuka sworn in as South African deputy president,no,1
53,10086,Signs You Grew Up In Louisiana,yes,1
53,8392,We Know Your Favorite Singer Based On Your Zodiac Sign,yes,1
53,6847,Everyone Needs To Be Talking About Kesha,yes,1
53,9828,When The Doctor Needs To See Your Penis,yes,1
53,19232,Time Warner Says It Will Spin Off AOL,no,1
53,18595,Fired Colorado Professor Defends 9/11 Remarks,no,1
53,14434,11 Awards All Nurses Deserve,yes,1
53,21055,Georgia withdraws from South Ossetia,no,1
53,8713,17 Insanely Creative Cupcakes That Are Guaranteed To Win Halloween,yes,1
53,24982,"Terry Teen, 1960s Rockabilly artist, injured in collision",no,1
53,21001,G.O.P. Leader Wants to Be More Than Opposition,no,1
53,12938,Please Take A Moment Out Of Your Day To Look At This Stunning Aishwarya Rai Bachchan Photo Shoot,yes,1
53,30182,Nigeria destroys illegal small arms,no,1
53,6338,We Know If You Have An iPhone Based On The Emoji You Choose,yes,1
53,13096,A Dog Was Saved After Her Owner Posted She Wanted Her Shot On Facebook,yes,1
53,11759,People Have A Lot Of Feelings About Tom Daley's Insane Frying Pan,yes,1
53,18281,Mrs. Hockey Colleen Howe is laid to rest,no,1
53,11633,The 20 Biggest Movies Of 2015 According To Tumblr,yes,1
53,16174,"Ads, Subtle and Less So, Grace Magazine Covers",no,1
54,22797,Controversy erupts over German Anarchist Pogo Party's campaign ad,no,1
54,7178,"How Well Do You Know The Lyrics To ""Love Story"" By Taylor Swift",yes,1
54,29826,Wikipedia founder Jimmy Wales to start wiki-based search engine,no,1
54,14396,17 Chilling Confessions From People Who Have Been Stalked By Their Exes,yes,1
54,29660,Turner Broadcasting apologizes for Boston scare,no,1
54,25509,Venezuela provides discounted heating oil to Massachusetts,no,1
54,24601,"Passenger plane traveling to Iran crashes in Kyrgyzstan, killing 68",no,1
54,28467,NSA to participate in U.S. cybersecurity,no,1
54,25251,US unemployment rate surpasses 10%,no,1
54,29802,Rocket strike near hotel in Afghan capital injures four,no,1
54,22525,Cassini discovers Saturn moon atmosphere,no,1
54,1270,Here's The Trailer For The Documentary About James Foley,yes,1
54,19662,"For Aston Villa Soccer, a Success Story in Claret and Blue",no,1
54,11100,Ruby Rose Is Single Again And We Have Some Questions She Needs To Answer,yes,1
54,3080,"Ryan Reynolds Really Didn't Mind Being Nude On The ""Deadpool"" Set",yes,1
54,12732,A Dad And Son Dressed Up Like Each Other And No One Could Tell Them Apart,yes,1
54,28532,Toyota to suspend sales of Lexus GX 460 over new safety fears,no,1
54,6288,Chrissy Teigen Announced The Sex Of Her Baby And People Are Flipping Out,yes,1
54,12266,16 Faces All Latinos Will Recognize Around The Holidays,yes,1
54,30773,Coal mine blast in Ukraine kills two; ten still missing,no,1
54,23089,Noosa through to 2013 Sunshine Coast Rugby Union Grand Final,no,1
54,20574,Hurricane Adrian strikes Central America Thursday night,no,1
54,1897,That Awkward Moment You're The Only One Not Invited,yes,1
54,1942,"23 Times Dr. Lance Sweets Was The Best Character On ""Bones""",yes,1
54,17769,"Actor John Fiedler, voice of Piglet and ""Bob Newhart"" regular, dead at 80",no,1
54,27950,Fund-Raising Still Has Its Perks in the Obama Era,no,1
54,16292,British schools to inform parents of overweight children,no,1
54,3730,"This College Marching Band Just Shut It Down With Their Amazing ""Hello"" Cover",yes,1
54,30284,Kimi Räikkönen wins 2008 Malaysian Grand Prix,no,1
54,24191,Palestinian radio station broadcasts praise for London terror attacks,no,1
54,15922,25 Of The Most Powerful Photos Of This Week,yes,1
54,12981,15 Foolproof DIYs You'll Want To Try In 2016,yes,1
54,1117,These Inspiring Portraits Capture The Emotional Fight Against Cancer,yes,1
54,9425,31 Cats Who Just Want To Watch The World Burn,yes,1
54,31364,A Martha Stewart Officer to Leave the Company,no,1
54,27676,A Technological Boost to the Cat-and-Mouse Game Between Callers and the Called,no,1
54,10776,What Drastic Appearance Change Should You Shock Your Parents With,yes,1
54,29677,"International ban on cluster bombs ""very close"" says British Prime Minister",no,1
54,20522,Funding for new Museum of Liverpool approved,no,1
54,18332,French workers use threats in compensation demand,no,1
54,4572,"Hair Salons Are Now Offering ""Quiet Chairs"" For People Who Hate Talking",yes,1
54,6791,Everything You Need To Know About Empress Of,yes,1
54,15401,19 Clever Appetizers Guaranteed To Impress Your Party Guests,yes,1
54,16855,Google sued by thousands of authors over Google Print,no,1
54,11459,My Boyfriend Dressed Me For A Week And This Is What Happened,yes,1
54,4181,If Tattoo Artists Were Honest,yes,1
54,20266,"Police in Salinas, California identify teenage gunshot victim",no,1
54,20015,Investor Group  Takes Madoff to Bankruptcy Court,no,1
54,17319,"Ritual sacrifice in Nepal sees 320,000 animals slaughtered to Hindu goddess",no,1
54,22477,Scandals Cloud Succession in Newly Unsure Malaysia,no,1
55,27526,Biology and Technology Intersect to Create Art,no,1
55,17716,Maori flag to fly along side the New Zealand Flag on Waitangi day,no,1
55,29645,Person from Indiana wins $314 million Powerball jackpot,no,1
55,3051,"Meet Claire, The Globetrotting Dog Who Visits Abandoned Places Across Europe",yes,1
55,23359,Fed Calls Gain in Household Wealth a Mirage,no,1
55,30258,"Gunman Kills 10 in Alabama, Then Takes His Life",no,1
55,8128,Celebrity Names According To Justin Bieber,yes,1
55,11613,What Gift Should You Get For Yourself This Year,yes,1
55,13725,7 Signs She Thinks Your Name Is Bruce,yes,1
55,22693,"In N.B.A., Public-Address Announcers Are Setting a Frenzied Tone",no,1
55,6384,"What's The Best ""Yahoo Answers"" Question You've Ever Seen",yes,1
55,27594,All Downtown Is Inbounds When 3-on-3 Basketball Invades Spokane,no,1
55,4259,21 Things You'll Understand If You And Your Best Friend Are Massive Trolls,yes,1
55,17433,Romania to cancel trains on major line due to road works,no,1
55,11432,18 Pictures That Prove Just How Small Canada's Population Is,yes,1
55,18411,Concerns Keep U.S. From Talks on Racism,no,1
55,22564,Oil prices reach six-month high,no,1
55,12187,Only Solve This Puzzle If You Love Board Games,yes,1
55,26203,"Ad-hoc Liaison Committee meets in Oslo, Norway",no,1
55,15112,"23 Moments On ""Keeping Up With The Kardashians"" That Prove It's Actually Art",yes,1
55,7311,"The ""Fuller House"" Teaser Is Here And It Looks A Lot Like ""Full House""",yes,1
55,30983,Ethiopians Withdraw From Key Bases,no,1
55,29792,Thousands Demonstrate Against Georgian President,no,1
55,27236,Tables Turn in Transaction of 2 Auto Giants,no,1
55,25005,Hostage Standoff Ends in Jamaica,no,1
55,23786,Romanian fighter jet hit by UFOs,no,1
55,30069,4 States With Unemployment Above 10%,no,1
55,11356,14 Apps To Help You Manage Your Anxiety,yes,1
55,19301,Coalition forces: Eleven 'suspected terrorists' captured,no,1
55,5620,If Victoria's Secret Models Had Stretch Marks,yes,1
55,21717,Foxconn under pressure after tenth employee suicide this year,no,1
55,8732,Emojis You Need If You Are In The Illuminati,yes,1
55,27165,"Iraq Arrests 2 Sunni Leaders, Raising Fears of Violence",no,1
55,2919,Canadian Cops Are Giving Out The Most Dad Winter Driving Advice On Facebook,yes,1
55,10533,Emma Bunton Taking A Selfie Is The Most Baby Spice Thing To Ever Happen,yes,1
55,29955,Seven Canadians killed by Israeli air strike,no,1
55,2239,25 Of Our Deepest Desires,yes,1
55,2948,"Ice Cube, Kevin Hart, And Conan Might Be The Worst Driving Instructors",yes,1
55,8344,Extremely Spicy Snack Taste Test,yes,1
55,31276,Yet Another Vogue for iPhones: Video Games,no,1
55,20876,"At an Age for Music and Dreams, Real Life Intrudes",no,1
55,25924,San Diego State University pitcher taken first in baseball draft,no,1
55,364,"7 Essays To Read: Getting Ghosted, No Sex 'Til Marriage, And Sexist Books",yes,1
55,30166,"Dan Rather resigns as anchor, to stay on as correspondent",no,1
55,28945,Steady Guard Guides Spartans Past Kansas,no,1
55,14838,The Columbus Zoo Just Rolled Out Four Adorable Lion Cubs,yes,1
55,1526,Can You Pass This Really Tricky Spelling Test,yes,1
55,23712,"Bankruptcy Is a Possibility for Opel, Official Says",no,1
55,28106,Low morale reported among U.S. soldiers in Iraq,no,1
55,28541,Pettitte Maintains Composure in Victory,no,1
56,31325,Indonesia shuts down 4 airlines and grounds 5 others over safety concerns,no,1
56,14628,"11 Times Abby Sciuto Was The Fashion Icon Of ""NCIS""",yes,1
56,21965,Officer dies in Glasgow police station shooting incident,no,1
56,28870,Canadian PM survives confidence votes,no,1
56,20078,Australian rules football: West Gippsland Football League Semi Finals,no,1
56,12343,15 Oral Sex Horror Stories That'll Make You Gag,yes,1
56,4746,"Conan O'Brien Shared A Touching Remembrance Of David Bowie On ""Conan""",yes,1
56,1616,"Which ""New Girl"" Character Should Be Your Roommate",yes,1
56,6993,"Aziz Ansari's ""Master Of None"" Nails Race Perfectly",yes,1
56,6890,10 Mouthwatering Pizza Facts,yes,1
56,4688,17 Creepy Videos That Will Send A Chill Down Your Spine,yes,1
56,4887,"22 Reasons Fans Are Obsessed With ""The Walking Dead""",yes,1
56,19572,Zimbabwe bound Chinese arms ship heads for Angola,no,1
56,23699,"Two Buffalo, New York police officers shot while on duty",no,1
56,14208,19 Life-Changing Ways To Eat Mashed Potatoes This Thanksgiving,yes,1
56,25516,Microsoft launches BizTalk Server 2006 R2 with RFID integration in Taiwan,no,1
56,21532,Collingwood and St. Kilda draw 2010 AFL Grand Final,no,1
56,8703,25 Hilarious Tweets That Perfectly Capture Your Feelings About Animals,yes,1
56,14026,Which Member Of The Order Of The Phoenix Are You Based On Your Zodiac Sign,yes,1
56,18313,A Box of Cash Yields a Mystery,no,1
56,27304,Taco Bell mascot Gidget dies from stroke at 15,no,1
56,10097,A Guy Asked Toronto Police To Arrest Him So He Could Catch The Jays Game From Jail,yes,1
56,26566,Cardinals Advance to First Super Bowl,no,1
56,31010,Peacekeepers in Somalia Are Killed by Islamists,no,1
56,8508,19 Illustrations That Sum Up Being In A Relationship When You Have ADHD,yes,1
56,1661,What Is It Like To Be A Man With An Eating Disorder,yes,1
56,10115,14 Cats Who Don't Quite Understand This Christmas Thing,yes,1
56,15889,19 Scrumptious Thanksgiving Casseroles Guaranteed To Impress Your Guests,yes,1
56,10721,We Chuckled Our Way Through Laughter Yoga,yes,1
56,28084,Jamaica: Violence kills at least 30,no,1
56,17875,"Environmentalists: ""Turn everything off!"" on February 1st",no,1
56,29103,Remains of a child discovered in Jersey care home,no,1
56,25301,Council of Europe planning to use satellite images in prisons probe,no,1
56,12600,32 Times Lady Gaga Had The Best Damn Year In 2015,yes,1
56,12910,This Inkblot Test Knows What Job You Should Actually Have,yes,1
56,25712,University hosting panel continues discussion on Wikipedia ethics without Wikimedia,no,1
56,9051,We Know What Your Love Life Will Look Like In 2016,yes,1
56,21342,Haiti might have to postpone elections again,no,1
56,20907,"For Tight Times, Office Space on Flexible Terms",no,1
56,19680,13 Firms That Received Bailout Money Owe Back Taxes,no,1
56,7341,BuzzFeed Crossword: Two Peas In A Pod,yes,1
56,26531,Clerics Silent on a Turbulent Election,no,1
56,22250,British Report Urges New Rules on Bank Pay,no,1
56,1476,19 Heartbreaking Confessions About Being Addicted To Instagram,yes,1
56,12752,The Liquid Candy Bar Taste Test,yes,1
56,15051,The 14 Most Influential Canadian Animals Of 2015,yes,1
56,11727,Uzo Aduba Attended The SAG Awards With The Same Guy She Went To Prom With,yes,1
56,1703,What Year Is This Celebrity Headline From,yes,1
56,4083,17 Low-Sugar Dessert Recipes You Need To Try ASAP,yes,1
56,21329,Seychelles sentences Somali pirates to ten years in prison,no,1
57,26568,Row over Australian flag at Bondi Pavilion,no,1
57,5443,"Jon Snow Lives In The First Promo Image For ""Game Of Thrones"" Season 6",yes,1
57,8390,29 Snuggly Things To Keep You Comfy In The Great Outdoors,yes,1
57,10810,12 Charts That Explain What It's Like To Date Every Zodiac Sign,yes,1
57,4879,"14 Reasons ""The Muppet Christmas Carol"" Is The Ultimate Christmas Movie",yes,1
57,4307,"48 Lessons My Younger, 21-Year-Old Sister Taught Me",yes,1
57,5645,13 Very Honest Confessions From People Having A Quarter-Life Crisis,yes,1
57,7571,The Way This Guy Reacts To Finding His Pug In The Trash Can Is Too Cute For Life,yes,1
57,16561,Drug Tie Seen to Protests in Mexico,no,1
57,10190,13 Chilling True Crime Documentaries To Keep You Up At Night,yes,1
57,29316,"Six teenagers die in car accident in Victoria, several others injured",no,1
57,17095,Luxembourg votes Yes to the EU treaty,no,1
57,29827,Greek opposition attacks government on wildfires tragedy,no,1
57,562,Here's How People LOL Differently Around The World,yes,1
57,25835,NASA denies rumors of finding life on Mars,no,1
57,13876,Men Describe Their Dream Wedding,yes,1
57,10334,"Phoebe Buffay Is Supposed To Die On October 15, 2032",yes,1
57,24024,2 Die in Clash in India,no,1
57,138,"Here's A Photo Of Buff John Krasinski In ""13 Hours"" And It's Hard To Handle",yes,1
57,11263,"How I Learned That To Stop Cheating, I Needed To Stop Being So Cynical",yes,1
57,31590,Former Italian Prime Minister Berlusconi found guilty of fraud,no,1
57,7627,20 Incredibly Honest Confessions About What It Is Really Like To Be A Stepparent,yes,1
57,1968,17 Brilliant Slow Cooker Hacks,yes,1
57,26404,Langenbrunner Again Lifts the Devils in Overtime,no,1
57,11418,Can We Guess If You Have Brothers Or Sisters,yes,1
57,23147,"Matsuzaka Back on the Mound, but Shaky in His Return",no,1
57,14525,17 Of Life's Most Awesome Moments,yes,1
57,16892,2010 FIBA World Championship starts,no,1
57,2727,25 Things Every College Student Should Know About Dealing With Social Anxiety,yes,1
57,24922,Unrest in Iran Sharply Deepens Rift Among Clerics,no,1
57,29079,World Bank continues its support of Moldovan private sector development,no,1
57,15793,Which One Direction Member Is Your Son,yes,1
57,9416,The 27 Best Animal Tweets From 2015,yes,1
57,6639,19 Times Tumblr Had Hilariously Perfect Timing,yes,1
57,26815,Pope Benedict XVI heads to the UK amid protests,no,1
57,16685,Public health officials advise on rising flu levels in Texas 2013/2014 season,no,1
57,1947,This Recipe For Fruit Sushi Will Blow Your Mind,yes,1
57,25526,N.H.L. Suspends Rangers Coach Tortorella for Game 6,no,1
57,2041,16 Reasons We Need Preity Zinta Back In Our Lives,yes,1
57,16372,Zimbabwean opposition leader rejects calls for power sharing talks,no,1
57,24027,Heavy Absentee Voting by Iranians in Iraq,no,1
57,8626,Bette Midler Tweeted Interest In Being Jennifer Lawrence And Amy Schumer's Movie Mom,yes,1
57,6516,Can You Match The Cat To Their Celebrity Owner,yes,1
57,4550,14 Dogs Who Totally Get Your Coffee Addiction,yes,1
57,23383,U.S. Scrambles for Information on Iran,no,1
57,27180,Texas Instruments Posts $17 Million Quarterly Profit,no,1
57,3974,This Guy Proposed With An Amazing Custom Monopoly Board,yes,1
57,5647,19 Of The Most Lol-Worthy Tumblr Posts About Dating,yes,1
57,16140,Final launch of Space Shuttle Discovery delayed another day,no,1
57,5690,For Anyone Who's Had A Huge Fight With Family Over Data,yes,1
58,3320,Thousands Of People Are Sharing This Facebook Post About Two Doctors Saving A Man's Life,yes,1
58,13795,22 Dudes Tell Us About The Last Time They Cried,yes,1
58,3197,What It Means To Be A Filipino-American,yes,1
58,14114,Indian Women Open Up About Their First Times Being Harassed In Public,yes,1
58,29233,Tropical Storm Carlos re-strengthens over the Pacific,no,1
58,15324,This Latina Beauty Queen Was Just Named The New Face Of Revlon,yes,1
58,7809,"Christian Bale Is Amazing In This Emotional Deleted Scene From ""The Big Short""",yes,1
58,8462,"Watch The Exclusive First Trailer For Zac Efron And Robert De Niro's ""Dirty Grandpa""",yes,1
58,980,Can You Identify The '80s Movie Based On The Screencap,yes,1
58,23857,"Timeline Stretches 62 Years, From Robinson to Obama",no,1
58,14036,This 3 Minute Christmas Hallmark Movie Is Hilarious,yes,1
58,19692,Iran close to decision on nuclear program,no,1
58,8230,20 Times Conan O'Brien Completely Owned Twitter,yes,1
58,8798,How To Stretch $20,yes,1
58,31147,"A Man With Everything, Including a Lot to Flee",no,1
58,19728,A Soccer World Traveler Comes Full Circle,no,1
58,25180,Aid agencies warn of food shortages in flood-hit India,no,1
58,8983,This Is What Being On Tumblr Before 2011 Was Like,yes,1
58,25113,Crow found in Vermont is state's first West Nile case this year,no,1
58,28153,San Francisco Giants win first World Series since 1954,no,1
58,7477,"12 Filthy French Euphemisms, Translated Literally",yes,1
58,11489,7 Excellent Post-Christmas Sales To Shop This Week,yes,1
58,6485,If Siri Were A Real Personal Assistant,yes,1
58,10319,"The Hardest ""Pretty Little Liars"" Quiz You'll Ever Take",yes,1
58,10734,Guys Discuss Kissing On First Dates,yes,1
58,10947,"Which ""Friends"" Character Are These Guest Stars Linked To",yes,1
58,24238,Sulpicio names companies hired for 'Princess of the Stars' salvage,no,1
58,1986,Native Americans Confessed How They Feel About America And It Got Real,yes,1
58,889,"This Is The Real, Heartbreaking Story Behind That Viral Dog Bathing Video",yes,1
58,28652,Relics of 39 saints found by British Museum,no,1
58,24876,"Over 250 dead in Haiti cholera outbreak, thousands infected",no,1
58,11428,Kylie Jenner Wears Shiny Ass-Less Pants In New Interview Magazine Photo Shoot,yes,1
58,26759,Cathay Pacific Cuts Costs as Air Travel Remains Sluggish,no,1
58,21596,Sitting Pretty at Rio Tinto,no,1
58,28075,Youth charged with murdering Northern-Irish police officer,no,1
58,5769,13 New Ways To Style Your Hair In 2016 That Are Actually Pretty,yes,1
58,11143,This Is For Everyone Who Fits Into Both Slytherin And Hufflepuff Houses,yes,1
58,26474,Real IRA claims responsibility for gun attack,no,1
58,28812,Oasis star Noel Gallagher assaulted on stage in Toronto,no,1
58,11934,'90s TV Shows Reimagined As Nickelodeon Cartoons,yes,1
58,19736,US Dept. of Justice IP address blocked after 'vandalism' edits to Wikipedia,no,1
58,21151,Carriers Sweeten the Deal for Prepaid Cellphones,no,1
58,21495,Larry Hughes Leads the Knicks to a Critical Victory,no,1
58,19004,American Society of Newspaper Editors Cancels Convention,no,1
58,5142,Paul Walker's Daughter Has Found The Perfect Way To Remember Her Late Father,yes,1
58,22652,"Icy Ritual in Brooklyn, Training for a Challenge",no,1
58,690,Signs You Grew Up Italian-American,yes,1
58,15724,29 Playlists To Listen To When Everything Sucks,yes,1
58,21084,Australians enjoy second lunar eclipse for 2007,no,1
58,12394,17 Things People Obsessed With Eye Makeup Will Relate To,yes,1
59,1174,"Are You Karen Or Ivy From ""Smash""",yes,1
59,27106,Armstrong Finishes Off the Pace in His Return,no,1
59,6611,13 Cuties Who Are Ready For Sweater Weather,yes,1
59,16975,"English policeman Nicholas Stone cleared of rape, facing jail for misconduct",no,1
59,11195,A Little Girl Had A Total Meltdown After Her Dad Told Her She Doesn't Have A Boyfriend,yes,1
59,23299,Stock markets worldwide fall dramatically,no,1
59,7564,17 More Things To Do When You're Bored Out Of Your Mind,yes,1
59,20965,"Amazon Has Strong Quarter, Unlike Other Retailers",no,1
59,3211,"Who Is Actually The Best ""Jessica Jones"" Character",yes,1
59,23513,"United Kingdom, Czech Republic suspend referendums on EU constitution",no,1
59,1595,"We Bet You Never Noticed This Detail From ""The Grinch"" As A Kid",yes,1
59,10938,21 Chocolate And Booze Combinations That Are Better Than A Valentine,yes,1
59,29217,US rapper Nate Dogg dies at age 41,no,1
59,1431,Which Golden Globe Red Carpet Look Are You Based On Your Zodiac Sign,yes,1
59,22003,MGM Mirage and Dubai World Near an Agreement,no,1
59,25189,Australian academic study supports nuclear power,no,1
59,4047,You Have To Look At These Wittle Doggies Practising For India's Republic Day Parade,yes,1
59,5977,"Here's What Thackery Binx From ""Hocus Pocus"" Looks Like Now",yes,1
59,14013,"21 Times ""The Tonight Show Starring Jimmy Fallon"" Totally Owned 2015",yes,1
59,14076,This Video Of A Woman On A Motorbike Saving A Kitten From Traffic Is Terrifying,yes,1
59,10136,"Your Weekly Gossip Roundup: Jon Hamm Splits With Jennifer Westfeldt, Chris Hardwick Gets Engaged, And More",yes,1
59,9611,Queen JoJo Just Slayed All Your Faves (Except Adele) With This Powerful Tonight Show Performance,yes,1
59,21880,The Simpsons announces change in title sequence and move to HD,no,1
59,17989,Man throws shoe at President of Sudan during public conference,no,1
59,28842,Baseball: Oakland Athletics defeat LA Angels 10 to 4,no,1
59,1000,How To Build A Bench In 50 Seconds,yes,1
59,13563,The Nintendo 64 Would Be A Sophomore In College Now If It Were Human,yes,1
59,27363,Ireland will hold EU referendum,no,1
59,19901,"Costa Rican volcano erupts, alert issued",no,1
59,8213,Which J.K. Rowling Tweet Are You Based On Your Zodiac Sign,yes,1
59,29081,Southern California auto maker announces fully-electric sedan,no,1
59,4572,"Hair Salons Are Now Offering ""Quiet Chairs"" For People Who Hate Talking",yes,1
59,29631,Aides Say No Pardon for Libby Irked Cheney,no,1
59,25499,11th-Hour Ruling Blocks Utah Oil and Gas Leases,no,1
59,30205,Perez Struggles Again as Mets Revert to Bad Habits,no,1
59,25637,Police charge Australian man over laser incident,no,1
59,27039,Former first lady Nancy Reagan endorses McCain,no,1
59,7928,The 29 Best College Bars In America,yes,1
59,641,These 17 Inappropriate Pumpkins Will Make You Feel Things,yes,1
59,9991,This Woman Unknowingly Photographed Her Own Engagement,yes,1
59,14581,Marnie Surprised A Children's Hospital With The Rockettes,yes,1
59,27128,Suicide bomber kills seven people in Afghan capital,no,1
59,29141,Robert Gates hopes to continue US troop cuts in Iraq,no,1
59,25070,"Gap Posted a Profit, but Sales Declined 8% in Quarter",no,1
59,29715,NBA: LeBron James announces that he will join the Miami Heat,no,1
59,6117,Will Ferrell And Mark Wahlberg Realize They Don't Know Each Other At All,yes,1
59,2218,28 Adorable Animal Things You Need In Your Life,yes,1
59,3121,The Martian Proves That Science Is Totally Action-Adventure Worthy,yes,1
59,24691,Wheelchair Rugby Tri-Nations Series begins in Sydney,no,1
59,25340,Utah bill requiring divine design education withdrawn by Senator Chris Buttars,no,1
60,13227,This Dude Has His Tinder Profile Overhauled By Co-Workers,yes,1
60,25886,U.S. Undecided About Its Vote for NATO Top Job,no,1
60,3669,20 Magical Unicorn Tattoos,yes,1
60,24959,Japanese man retains title at Air Guitar World Championship in Finland,no,1
60,8003,"The Fan Art For ""Star Wars: The Force Awakens"" Is Staggeringly Beautiful",yes,1
60,17184,Liberty Mutual Makes Its Point With a Family Drama,no,1
60,27798,"Missing airplane possibly found near Blackpool, England",no,1
60,20854,Swiss court rules in favor of American account holder,no,1
60,12250,22 Rafael Nadals That Will Make Your F*cking Day,yes,1
60,14852,Which Marijuana Strain Should You Smoke Based On Your Zodiac Sign,yes,1
60,2113,Can We Guess Your Taste In Men Based On Your Makeup,yes,1
60,19607,Recriminations and Regrets Follow Suicide of South Korean,no,1
60,3520,"23 Reasons Jess And Nick From ""New Girl"" Were Actually Perfect",yes,1
60,118,21 Things All Vegetarian Couples Just Get,yes,1
60,18144,Amnesty International tells Iran to free imprisoned journalists,no,1
60,899,Definitive Proof Taylor Swift Lyrics Go Perfectly With Horror Movies,yes,1
60,13911,31 Things To Make When Nothing Is Spicy Enough,yes,1
60,12550,In An Alternate Universe What Does Your Celebrity Thanksgiving Look Like,yes,1
60,21839,UN calls on international community to increase aid for Iraqi refugees,no,1
60,14999,17 Last-Minute Super Bowl Recipes That You Need In Your Life,yes,1
60,4623,This Comic Proves You Have No Excuse Not To Meditate,yes,1
60,20018,"N.B.A. Union Willing to Talk, Not Surrender",no,1
60,1660,The Hardest Pixar Character Quiz You Will Ever Take,yes,1
60,9473,14 Lipstick Tricks For People Who Can't Make Sense Of Makeup,yes,1
60,30764,Council of Australian Governments agree on reduced environmental regulation,no,1
60,26680,"Icelandic volcanic eruption prompts evacuation, flight diversions",no,1
60,19777,Gazan Doctor and Peace Advocate Loses 3 Daughters to Israeli Fire and Asks Why,no,1
60,3619,Watch These Adults Review This Bizarre Kids' Toy,yes,1
60,17315,"Mumbai gunman given death penalty, to be hanged",no,1
60,17299,Explosion in Russia kills 10: authorities suspect Chechen involvement,no,1
60,13090,17 Things Confident Plus-Size Women Have To Deal With,yes,1
60,25508,Japan announces moon program,no,1
60,15866,31 Hilarious Tumblr Posts That Only Feminists Will Get,yes,1
60,27417,"In Pitching to Angel Investors, Preparation Outweighs Zeal",no,1
60,16647,Where Old Airplanes Go to Die,no,1
60,17923,'Unacceptable' and 'without foundation': Poland rejects Russian air crash report,no,1
60,6298,22 Fantastic Podcasts To Make Your Commute Less Shitty,yes,1
60,18335,Little Room to Maneuver on Budget for Britain,no,1
60,25100,More arrests from Cronulla riots,no,1
60,20266,"Police in Salinas, California identify teenage gunshot victim",no,1
60,22202,Islanders Have Their Pick of Blue Chippers in N.H.L. Entry Draft,no,1
60,23112,Hartmarx Wins Court Approval to Sell Itself,no,1
60,24737,Toxic Dose of Selenium Cited in Deaths of Polo Horses,no,1
60,13757,Vogue's December Cover Features Bollywood Divas From Across Generations Looking Glorious AF,yes,1
60,21049,"Police kill gunman in London, England",no,1
60,27482,Tropical Storm Olaf forms in the Pacific,no,1
60,23143,2nd Trial Begins in Plot to Bomb Flights to U.S.,no,1
60,3384,Which Christmas Song Matches Your Zodiac Sign,yes,1
60,23012,San Fermín de los Navarros church in Madrid celebrates patron day,no,1
60,4379,Latino Vs Hispanic,yes,1
61,17911,Another Killing in Region Bordering Chechnya,no,1
61,15863,"I Watched ""Home Alone"" For The First Time And It Was Actually Horrifying",yes,1
61,7138,"7 Cast Secrets Revealed By The Stars Of ""Brooklyn Nine-Nine""",yes,1
61,4901,Here's How To Bake With Booze And Nail It,yes,1
61,21431,Jenson Button wins half of the 2009 Malaysian Grand Prix points,no,1
61,11022,Meet The Inspiring Plus-Size Pole Dancer,yes,1
61,30618,Lyle Apologizes to Montgomerie After Raising Cheating Allegations,no,1
61,24202,Two roadside bombs kill at least 14 in Afghanistan,no,1
61,31847,Hanoi hosts 2007 International Mathematical Olympiad,no,1
61,12571,22 Questions You'll Have Asked Yourself If You Always Stay Up Late,yes,1
61,30838,"Rob Broudie, top British lawyer, found dead",no,1
61,26886,First Lady Gathers Famous Women for School Visits,no,1
61,4943,Kendall Jenner Posed Topless And She Looks Like A Goddess,yes,1
61,24317,One million pilgrims attend open-air mass with Pope,no,1
61,16376,Tarantino wades through Manila floods,no,1
61,22826,Signs G.O.P. Is Rethinking Stance on Gay Marriage,no,1
