userId,headlineId,headlineName,clickbait,interaction
54,5255,26 Ingenious Products That Will Literally Light Up Your Life,yes,1
54,30506,Suit Names 2 Judges Accused in a Kickback Case,no,1
54,14696,21 Feelings Everyone Who Has Ever Stepped Foot In A School Knows,yes,1
54,11306,We Have To Talk About Selena Gomez Right Now,yes,1
54,26457,Human Rights group seeks judicial remedy for Philippine torture victims,no,1
54,28762,Cricket: Northamptonshire defeat Warwickshire by 27 runs in Twenty20 match,no,1
54,30729,American Testifies in Her Murder Trial in Italy,no,1
54,20115,State of emergency declared in New York over H1N1 swine flu virus,no,1
54,12162,"Get Your Slow Cooker Out, Because These Ribs Are Going To Make You Happy",yes,1
54,24320,"Magnitude seven earthquake hits Japan, tsunami warning issued then withdrawn",no,1
54,6662,17 Struggles Every Clean Roommate Knows To Be True,yes,1
54,26950,Public disclosure made of final report on deaths of nine in Finnish school shooting,no,1
54,29143,FIA clears McLaren of allegations by Ferrari,no,1
54,7503,19 Nancy Downs GIFs For When You Feel Like A Real ~Witch~,yes,1
54,18275,"Scandinavian Airlines System to cut 8,600 jobs",no,1
54,13309,26 Kids Who Won Halloween With Their Gender-Bent Costumes,yes,1
54,911,These Five Questions Will Determine Why You're Still Single,yes,1
54,7415,17 Perfect Gifts For People Who Can't Seem To Stay Awake,yes,1
54,13035,10 Delicious Recipes That Are Made With Coconut Milk,yes,1
54,8178,Which Non-Prince Disney Guy Is Your Soulmate,yes,1
54,20198,Boy killed by shark in Australia,no,1
54,1393,21 Tweets About Depression That Just Might Make You Laugh,yes,1
54,6690,This Hilarious Game Will Help You Get Through Thanksgiving Travel Hell,yes,1
54,2959,Which Famous Trio Of Friends Would You Belong To,yes,1
54,13852,The 5 Official Stages Of Canadians Accepting That Winter Is Coming,yes,1
54,22022,Microsoft announces name of new version of Windows: Vista,no,1
55,15331,19 People Who Have Too Much Going On,yes,1
55,7126,How Stereotypically Sorority Girl Are You,yes,1
55,12682,These Adorable Old Greyhounds Use An Elevator To Get Around,yes,1
55,27741,Oil company BP to pay for Gulf of Mexico spill,no,1
55,29784,"New Year fire kills at least 59, injures 212 more at Bangkok pub",no,1
55,525,A High School Football Star Was Paralyzed After A Person Texted While Driving,yes,1
55,26909,News of the World: New document suggests cover-up,no,1
55,10382,"This Is What ""Clueless"" Would Be Like If It Were Set In 2015",yes,1
55,2408,All The Looks On The Critics' Choice Awards Red Carpet,yes,1
55,25655,Texas executes Arturo Diaz after US Supreme Court refuses to intervene,no,1
55,9026,21 Things You'll Only Understand If You're A Girl Who Hates Feelings,yes,1
55,16294,Final match of the Chappell-Hadlee trophy washed out in Brisbane,no,1
55,28265,"In Weekly Address, Obama Hails Stimulus and Announces Plans to Cut Deficit",no,1
55,5,How To Flirt With Queer Girls Without Making A Total Fool Of Yourself,yes,1
55,15221,Taylor Swift Is At A Loss Of What To Do During A Fire Alarm,yes,1
55,1962,People Prank Their S.O. With A Tattoo Of Their Name,yes,1
55,23753,Clinical signs a 'reliable measure' of HIV treatment progress,no,1
55,19099,46-passenger Venezuelan plane reported missing,no,1
55,8172,21 Awesome Holiday Things You Can Actually Find At Target,yes,1
55,18791,Scientists to study near-death experiences,no,1
55,3825,If Quentin Tarantino Made Christmas Cards,yes,1
55,5457,The Definitive Ranking Of Lady Gaga's Music Videos,yes,1
55,18018,"UK nears US in cyber-crime, ahead of Nigeria, Romania",no,1
55,114,We Know What You Play In Your Private Sessions,yes,1
55,16624,Ants Adjust Foraging So the Colony Eats Right,no,1
55,27008,No oil spillage after platform explodes in the Gulf of Mexico,no,1
55,23797,New Looks at the Fields of Death for Jews,no,1
55,13038,Are You More Jack Or Finn Harries,yes,1
55,10998,24 Times Twitter Went Way Too Fucking Far,yes,1
55,30009,Teen charged over 'bomb attempt' at US Christmas celebration,no,1
55,29438,2007 Twenty20 World Championship: England vs Zimbabwe,no,1
55,4568,This Ink Blot Test Will Reveal Your Secret Motivation,yes,1
55,26596,College Basketball's Missing in First-Round Action,no,1
55,25644,Illinois House impeaches Blagojevich,no,1
55,3489,Women Were Pranked With Awful Makeovers... And It Was Hilarious,yes,1
55,25723,European Final Promises Glorious Contrasts,no,1
55,6988,"17 People Who Seriously Misunderstood The Meaning Of ""Netflix And Chill""",yes,1
55,20285,Two killed in Istanbul explosion,no,1
55,27727,"Bomber Strikes in Pakistani Mosque, Killing Dozens During Prayers",no,1
55,4102,Americans Listened To Coke Studio For The First Time And Were Pretty Damn Impressed,yes,1
55,2076,"The First ""Finding Dory"" Trailer Is Here And It Suggests How Dory Went Missing",yes,1
55,14175,Apparently In Texas You Get Pickles When You Go To The Movies,yes,1
55,24661,Celebrity bear Knut dies suddenly at the Berlin Zoo,no,1
55,15320,42 Things You've Always Wanted To Know About Adam Lambert,yes,1
55,8526,21 Confessions Of A Southerner Going To School In The North,yes,1
55,25604,"Ahmad Wali Karzai, brother of Afghan President, shot dead in Kandahar",no,1
55,1750,"J.K. Rowling Is Splitting ""Harry Potter And The Cursed Child"" Into Two Plays",yes,1
55,23888,The Simpsons taken off Venezuelan TV after being called unsuitable,no,1
55,16930,American Samoa received eight minutes warning before 2009 tsunami,no,1
55,16376,Tarantino wades through Manila floods,no,1
56,20633,Philippine shipwreck kills man; rescue boat also rescued,no,1
56,12339,Warm Up With These Too Cute For Words Chicken Pot Pies,yes,1
56,12076,7 Yule Log Cakes That Literally Look Like Shit,yes,1
56,5246,Here's What Happens When Chocolate Makes Love With Cookie Dough,yes,1
56,1988,Here Are The 10 Most Popular Tweets From 2015,yes,1
56,23590,A Hedge Fund Manager Wins and Moves On,no,1
56,30151,BBC Television Centre placed up for sale,no,1
56,28160,"Apple releases new Magic Trackpad, updated iMacs and Mac Pros",no,1
56,198,You'll Be In Tears After Hearing Josh Groban And Kelly Clarkson Duet,yes,1
56,30428,Feisty Version of Downhill Skiing Elbows Into the Mainstream,no,1
56,28084,Jamaica: Violence kills at least 30,no,1
56,2071,18 Places You Must Travel In 2016,yes,1
56,14880,"Here's What Would Happen If The Characters Of ""Harry Potter"" Had The Internet",yes,1
56,7522,Hear A Taste Of Zayn Malik's Solo Material,yes,1
56,11030,An Investigation Into Cher's Call To Lady Gaga,yes,1
56,12053,"How Well Do You Really Remember ""Living Single""",yes,1
56,23351,Sony to suspend use of controversial CD software,no,1
56,20358,Nonprofits Seek Lobby Rule Exceptions,no,1
56,15483,This Woman Cut Her Vagina While Trimming,yes,1
56,14470,26 Office Accessories That Will Make You Happier To Be At Work,yes,1
56,22860,Buildings destroyed to slow flooding in China lake,no,1
56,10792,"Benedict Cumberbatch Tells Theatre Audience ""Fuck The Politicians"" After ""Hamlet"" Performance",yes,1
56,16613,Lebanese-Syrian meetings reach full withdrawal accord,no,1
56,17185,Woman dies when pet camel tries to mate with her,no,1
56,5915,This Color Test Will Tell You Which Makeup Brand To Use,yes,1
56,31121,16 dead after U.S. helicopter crashes in Afghanistan,no,1
56,24558,Tour de France Officials and Teams at Impasse Over Radio Ban,no,1
56,13870,10 Insanely Delicious Veggie Noodle Recipes That Are Better Than Pasta,yes,1
56,20936,Severe weather warnings issued for much of UK,no,1
56,9899,24 Sounds That Will Take You Back To 2004,yes,1
56,12221,Are You A Seagull Or A Goose,yes,1
56,22545,"Zoombak Tracks Your Dog, Your Car, Even Your Children",no,1
56,19115,Cost Cuts at Qwest Help Profits Climb,no,1
56,520,"How Well Do You Remember The Lyrics To ""No Scrubs""",yes,1
56,22282,"Arkansas Tops Fullerton, and L.S.U. Defeats Virginia",no,1
56,11909,These Flavorful Buffalo Chicken Sliders Are Too Damn Good,yes,1
56,19428,"US Department of Defense reports Iraqi Al Qaeda ""safe house"" hit",no,1
56,28168,Michael Jackson's burial postponed,no,1
56,26084,'Last Ottoman' dies at age 97,no,1
56,8771,This Tattoo Artist Retouched His Wife's Tattoo Of Their Trans Son To Reflect His True Identity,yes,1
56,6021,Read The Charming Letter David Bowie Sent To A 14-Year-Old Fan,yes,1
56,4246,14 Trends We're Hoping Will Happen In 2016,yes,1
56,17324,Miguel Tejada Gets Probation for Lying to Congress,no,1
56,21000,A More Assertive Donovan Drives U.S. Soccer Ambitions,no,1
56,14971,25 Years After The Great Missouri Earthquake That Never Happened,yes,1
56,28167,Mugabe is 'prepared to fight' if Zimbabwe elects opposition,no,1
56,9677,We Rated 16 Of 2015's Celebrity Thirst Traps,yes,1
56,24230,George Bush: Rescue plan will get through,no,1
56,20611,New Zealander fired for checking background information on girlfriends,no,1
56,12724,13 Recipes For People Who Think They Hate Slow Cookers,yes,1
57,23109,Algerian forces kill at least eight al-Qaeda rebels,no,1
57,31477,"Fire in Pichilemu, Chile kills family of five",no,1
57,11262,People Are Tweeting Hilarious Made-Up Muslim Facts With #1in5Muslims,yes,1
57,31185,Russia rejects latest US proposal on missile defense,no,1
57,10585,What's Your Secret Personality,yes,1
57,22317,"Pakistan Makes a Taliban Truce, Creating a Haven",no,1
57,15554,"Here's What The Voices From ""The Little Mermaid"" Look Like In Real Life",yes,1
57,27298,Drug-dealers war in Rio de Janeiro,no,1
57,9856,Can You Complete This Pop Culture Crossword,yes,1
57,1393,21 Tweets About Depression That Just Might Make You Laugh,yes,1
57,29650,"To Sleep, Perchance to Analyze Data",no,1
57,18866,"Mari Luz, missing child from Huelva, Spain, found dead",no,1
57,10203,Choose Your Own Death,yes,1
57,1302,13 Terrible Emails My Father Sent To Me In 2015,yes,1
57,4561,Is It Delivery Or DiGiorno,yes,1
57,21783,Australia hits new Telstra privatization hurdles,no,1
57,29186,Protests over housing costs sweep across Israel,no,1
57,3035,24 Of Greatest Grad School Memes On The Internet,yes,1
57,14450,Can You Name This Ballet Move,yes,1
57,12244,Take The BuzzFeed Five-Day Inbox Cleanse And Stop Hating Your Email,yes,1
57,17168,Events take place across UK to mark Remembrance Sunday,no,1
57,6393,Rihanna Now Has More No. 1 Singles Than Michael Jackson,yes,1
57,2352,23 Leonardo DiCaprio Faces That Are Basically You,yes,1
57,24202,Two roadside bombs kill at least 14 in Afghanistan,no,1
57,2887,29 Horrible Things That Happen When You Put Your Retainer In For The First Time In Forever,yes,1
57,28201,Chantelle wins Celebrity Big Brother,no,1
57,28520,New Lessons for the Army on Iraq Duty,no,1
57,13307,What Your Co-Workers On Facebook Need To Hear,yes,1
57,27728,Showing Off Your Solutions in a White Paper,no,1
57,9204,This Comic Shows The True Struggle Of Adulting While Awkward,yes,1
57,24834,Pope appeals for respectful Sundays,no,1
57,4963,Here Are The Worst Things About Christmas As An Adult,yes,1
57,11459,My Boyfriend Dressed Me For A Week And This Is What Happened,yes,1
57,11891,"Can You Match The Season 5 ""Gilmore Girls"" Quote To Who Said It",yes,1
57,6647,29 Reasons Book Nerds Are The Only People You Should Date,yes,1
57,16395,Gannett Plans to Furlough Employees for a Week,no,1
57,25752,Space Shuttle Discovery successfully lifts off on mission STS-128,no,1
57,23474,US - India nuclear deal sent for US Congress ratification,no,1
57,1303,16 Confessions Your Hairdresser Will Never Tell You,yes,1
57,29354,"Pitino Returns Home to the Garden, Surrounded by Family",no,1
57,26395,Row over Lech Wałęsa's alleged collaboration with communists escalates,no,1
57,10814,Cholas Gave The Perfect Response To Women Dressing Like Them,yes,1
57,5259,Rainbow Doritos Exist And They Don't Give A Damn About Your Sexual Orientation,yes,1
57,31546,Drought conditions and high winds lead to wildfires in Texas,no,1
57,17509,"Jebreen, Extremist Saudi Cleric, Was Treated in Germany",no,1
57,18292,Sabbatini and Mallinger Tied for Byron Nelson Lead,no,1
57,7818,Jaden Smith Looks Amazing In A Dress In The New Vogue Korea,yes,1
57,18160,AOL  Realigns as an Overseer of  Niche Sites,no,1
57,29622,Civil unrest in Iranian cities after Ahmadinejad declares victory,no,1
57,243,"Rory Williams Has Pretty Much Graduated From Companion To Doctor On ""Legends Of Tomorrow""",yes,1
58,27222,Jackson Said to Have Had Pulse When Found,no,1
58,29750,2005 Mediterranean Games close in Almeria,no,1
58,13713,19 Apocalyptic Photos Of Storms And Supercells From Kansas And Beyond,yes,1
58,30992,200 candles: Chileans celebrate country's Bicentennial,no,1
58,9971,Star Wars Fans Try CoverGirl's Makeup Line,yes,1
58,11928,11 Most Insane Things That Happened In Pennsylvania In 2015,yes,1
58,25221,No breakthrough in the WTO trade talks,no,1
58,30843,Myanmar dissident Suu Kyi to run for parliament in by-elections,no,1
58,9862,"Vanessa Hudgens' Heart-Wrenching Performance In ""Grease: Live"" Wowed Everyone",yes,1
58,16156,Former U.S. Presidential candidate Gene Amondson dies following a stroke,no,1
58,19877,Four feared dead in Ireland helicopter crash,no,1
58,15813,18 Things You'll Understand If You're The Only One Who Finds You Funny,yes,1
58,19325,Serial child imposter held by French police,no,1
58,1900,This Color Test Will Determine Which Small Country You Should Visit,yes,1
58,16049,"In Gaza, Weighing Crimes and Ethics in Urban Warfare",no,1
58,13849,23 Reasons To Never Eat Breakfast,yes,1
58,30072,"On This Tour, No Breakaways",no,1
58,13751,What Pizza Topping Are You,yes,1
58,11026,We Know Where You'll Meet Your Soulmate Based On This One Question,yes,1
58,9290,"27 ""Scrubs"" Moments That Will Make You Laugh Every Time",yes,1
58,10223,11 Podcast Episodes That *Might* Help You Get Your Shit Together,yes,1
58,17256,"In the Andes, a Toxic Site Also Provides a Livelihood",no,1
58,29905,Man commits suicide by jumping from Burj Khalifa,no,1
58,5398,22 Pure Things That Will Cleanse Your Broken Soul,yes,1
58,27494,Online poker firm set for multibillion pound flotation,no,1
58,9325,31 Real-Life Bridal Parties Who Nailed The Mix 'N' Match Look,yes,1
58,5562,13 Ways Your Makeup Habits Can Make You Sick,yes,1
58,1033,19 Food Trucks You Need To Visit In India,yes,1
58,9215,Stop Everything And Slay Your Friends With This Ultimate Cheese On Toast,yes,1
58,30074,Donkey Ball Holds On Despite Criticism,no,1
58,10043,The 10 Most Popular Celebrities On Twitter In 2015,yes,1
58,16043,Contestant seriously injured during live German game show,no,1
58,542,Ranveer Singh Talked About Facing The Casting Couch And It's Uncomfortably Real,yes,1
58,2879,19 Random Questions That You'll Probably Never Know The Answer To,yes,1
58,22310,SpaceX rocket successfully orbits on fourth attempt,no,1
58,27683,India Presses Pakistan to Do More on Terror,no,1
58,16256,Heavy rains start in central and southern Chile while aftershock takes place,no,1
58,31365,Haunted attractions in Texas prepare for 2013 Halloween season,no,1
58,24258,Drought Adds to Hardships in California,no,1
58,7724,"15 Things That Happen When People Think You Don't ""Look Latina""",yes,1
58,8331,"Tiffany ""New York"" Pollard's Reaction To David Bowie's Passing Is... One Of A Kind",yes,1
58,1566,18 Ghostly Treats That'll Take Your Halloween Party To The Next Level,yes,1
58,26493,11 Pirates Seized by French Navy,no,1
58,26688,Apple Inc. CEO Steve Jobs on medical leave,no,1
58,28834,Jeff Gordon Hopes He Can Make Some Noise With Success,no,1
58,18962,Libyan rebels retake town of Brega,no,1
58,286,"Can You Identify A Show By Looking At An Old ""TV Guide"" Cover",yes,1
58,10884,18 Adorable Dogs Who Are So Ready For Fall,yes,1
58,29936,Businessman and founder of The Weather Channel Frank Batten dies at 82,no,1
58,9097,Why Elf On A DILF Needs To Be A Thing,yes,1
59,31617,WHO declares global swine flu pandemic,no,1
59,30172,Myanmar Dissident Testifies at Trial,no,1
59,3733,Who Is Your Dad Actually,yes,1
59,27307,U.S. Open Day 1 Report,no,1
59,20246,Serie A 2008–09: Inter Milan hire Mourinho as new Head Coach,no,1
59,29854,New Caledonia prepares for 2011 South Pacific Games,no,1
59,16280,Australia's Governor-General cuts trip short over looming election,no,1
59,774,This Story Is For Anyone With Reservations About Bringing Syrian Refugees To Canada,yes,1
59,26518,Exit Festival 05 begins tomorrow,no,1
59,3687,41 Songs You Need In Your Life This Month,yes,1
59,22116,Severe flooding leaves 28 dead in southern United States,no,1
59,5275,People On Facebook Are Taking A Stand After A Meteorologist Was Bullied For Her Baby Bump,yes,1
59,24820,Dissident meeting held in Cuba,no,1
59,24035,Angry Azeris protest allegedly faked results of parliamentary elections,no,1
59,5504,People Try To Define Yiddish Words,yes,1
59,16965,Stone Age Flutes Found in Germany Offer Clues to Early Music,no,1
59,8622,Is The World Going To End Today,yes,1
59,22236,"G.O.P. Now Praises Parts of Stimulus Plan, Which It Opposed",no,1
59,13000,17 Times The Internet Nailed What It's Like To Be An Aries,yes,1
59,21941,Government of Zimbabwe forces thousands out of their homes,no,1
59,20710,European Leaders to Meet Amid Economic Divisions,no,1
59,5133,"What Job Would You Have In ""Orange Is The New Black""",yes,1
59,12192,Tell Us About Your Educational Non-Traditional Path,yes,1
59,5586,Non-Mexicans Try To Guess The Meaning Of Mexican Slang,yes,1
59,6045,Could You Pass Your Potions O.W.L,yes,1
59,3826,"We Tried Animal Balls, Brains, Udders, And Tongues",yes,1
59,20141,Suicide attack at Yemen shrine leaves nine dead,no,1
59,16926,Empty tower at Miami International Airport catches fire,no,1
59,15685,These Cheesy Brisket Totchos Are The Ultimate Snack,yes,1
59,30394,Foot-and-mouth source confirmed as research laboratory,no,1
59,30516,Nine dead in shooting rampage at Connecticut beer warehouse,no,1
59,11418,Can We Guess If You Have Brothers Or Sisters,yes,1
59,5363,Which New Adele Song Are You,yes,1
59,28300,"A Madoff Cookbook Has a Secret, Too",no,1
59,3174,"I Tried Out 4 Lazy-Girl Shirt-Gapping Solutions, And Got Surprisingly Lucky",yes,1
59,12122,You Will Never Think Of Pizza The Same Way After Trying This Dip,yes,1
59,3628,Here's How To Hookup With Anyone,yes,1
59,26356,"Seventeen injured after coach overturns near Oxford, England",no,1
59,15907,Here's How To Color Your Hair For Halloween Without Ruining It,yes,1
59,8829,17 Away Messages Every Emo Kid Used In 2007,yes,1
59,17765,The Case for a Second Chance for Michael Vick,no,1
59,20097,Riots in Greece enter fourth night,no,1
59,10323,16 Indie Songs From The Early 2000s You Totally Forgot About,yes,1
59,10291,19 Tooth Fairy Ideas That Are Borderline Genius,yes,1
59,3011,What Thanksgiving Side Dish Are You,yes,1
59,23581,"Drug Abuse-Related Government Spending Hit $468 Billion, Report Says",no,1
59,1814,21 Times British People Confused The Hell Out Of Everyone On Twitter,yes,1
59,30395,"At the Open, Rain Tops the Leader Board",no,1
59,21705,"Wikileaks release Afghan ""war logs"" in co-operation with mainstream media",no,1
59,14869,What's The Best Meme About Being A Server,yes,1
60,19780,Red Wings Carry Burden of Lifting Beaten-Down City,no,1
60,27448,All US states could have smoke-free laws by 2020,no,1
60,24456,BMW Cuts Jobs at Plant That Makes the Mini,no,1
60,2020,The Returned Gets Even Creepier In Season 2,yes,1
60,13470,"Here's How An Erect Penis Ended Up In ""The Night Before""",yes,1
60,18731,Yankees power surge blacks out Sox relief in 8-6 win,no,1
60,3003,"Here Are The New Queens Of ""RuPaul's Drag Race"" Season 8",yes,1
60,99,There's An Amazing New Beauty Box Catering To Women Of Color,yes,1
60,30738,Italy Intercepts Smugglers With $134.5 Billion in Fake Bonds,no,1
60,3188,8 Ways To Eat Your Way Through Diwali This Week,yes,1
60,29682,UK Jobcentre call centre staff on 48-hour strike,no,1
60,31647,Katrina conspiracy meteorologist quits Idaho TV News,no,1
60,241,31 Two-Person Costumes Guaranteed To Up Your Halloween Game,yes,1
60,13352,This Baby Elf On The Shelf Is The Cutest Thing This Holiday Season,yes,1
60,22755,British oil firm claims discovery off coast of Falkland Islands,no,1
60,10196,"17 Reasons Nadiya From ""Bake Off"" Was The Best British Person 2015",yes,1
60,23186,"Explosions in Hyderabad, India",no,1
60,16178,"In Parched Argentina, Worries Over Economy Grow",no,1
60,26087,Australian rules football: Leongatha upset Traralgon in round six of 2010 Gippsland Football League season,no,1
60,24088,What to Do (and Not Do) When the Tester Shows Up,no,1
60,30073,Convicted sex offenders in US targeted for on-line identity registration,no,1
60,13340,What Do Your Initials Say About You,yes,1
60,16142,"From a Beijing Suburb, Vibrant Strings",no,1
60,797,This Is What Disney Villains Would Look Like In Real Life,yes,1
60,5723,19 Internet Hacks Every Student Should Know,yes,1
60,16400,Former Costa Rican president sentenced to jail on charges of corruption,no,1
60,13102,This New Adele Song Is Going To Slay Your Entire Existence,yes,1
60,30149,Baseball player Manny Ramirez retires after testing positive for performance-enhancing drug,no,1
60,917,Pigskin A Blanket: NFL Week 11 Picks,yes,1
60,3349,"12 Hacks To Make Netflix, Hulu And Amazon Prime Streaming Better",yes,1
60,3886,Can You Identify These Celebrities By Their Smiles,yes,1
60,11605,Your Horoscope For The Week Of January 4,yes,1
60,15417,14 Photos Proving That Too Many Rickshaw Drivers Have Had Their Hearts Broken,yes,1
60,23763,Bomb destroys Spanish police barracks and kills policeman in Basque Country,no,1
60,20121,Mayor of Oslo resigns after tax fraud scandal,no,1
60,7072,17 Strikingly Beautiful Irish Baby Names That Are About To Take Over,yes,1
60,31726,Gay Marriage in Vermont Faces Veto by Governor,no,1
60,5963,That Thing When Your Hair Looks Amazing Right Before A Haircut,yes,1
60,11092,Groundhogs Aren't The Only Animals Who Can Predict The Future,yes,1
60,651,17 Problems You'll Understand If You're Tall-Ish,yes,1
60,28254,Malawi appeals for further humanitarian aid,no,1
60,23647,New Mets Coach Is More Than Just a Name,no,1
60,17645,Islamic political party seeks registration in Australia,no,1
60,7743,23 Animals Who Want Everyone To Kindly Step The Fuck Back,yes,1
60,22407,Suspected Arms Dealer Challenges U.S. Tactics,no,1
60,6785,19 Amazingly Cute Ideas For Christmas Treats That You Can Actually Make,yes,1
60,15948,These Babies Laughing Uncontrollably Are Exactly What You Need Right Now,yes,1
60,20225,E-Passport cloned in five minutes,no,1
60,26121,491 Scoreless Minutes Come to an End,no,1
60,11305,Can You Identify The Justin Bieber Music Video By Its YouTube Comment,yes,1
61,11335,"24 Times Jess From ""New Girl"" Was 100% Actually You",yes,1
61,30809,Iran Hangs 3 Men Held in Bombing of Mosque,no,1
61,16918,New video released shows BBC journalist Alan Johnston wearing 'explosive belt',no,1
61,28235,"UK soldier shot dead in Afghanistan, number of military personnel killed in country increases to 233",no,1
61,27286,Afghan Leader Outmaneuvers Election Rivals,no,1
61,210,17 Instagram Photos Every Short Girl Can Relate To,yes,1
61,25831,"Mozilla, Internet Explorer adopt universal RSS symbol",no,1
61,17112,Paula Creamer Is Feeling Better and Aiming to Win on L.P.G.A. Tour,no,1
61,1377,32 Indian Comedians' Most Retweeted Jokes On Twitter,yes,1
61,2151,The One Thing Guys Don't Talk About,yes,1
61,2568,12 Things That Make Guys Jealous,yes,1
61,16142,"From a Beijing Suburb, Vibrant Strings",no,1
61,82,This 24-Year-Old Guy Got Drunk And Accidentally Booked An Insane Vacation,yes,1
61,15820,"17 Hilarious American-Canadian Differences, According To Tumblr",yes,1
61,30966,"In April, Fed Weighed Purchase of More Debt",no,1
61,2002,Zendaya Is Rocking A Full-On Mullet At The Grammys,yes,1
61,11413,Jennifer Lawrence's Favorite Moment Of 2015 Was Getting Drunk With Amy Schumer,yes,1
61,13684,Can You Answer These Embarrassing Body Questions,yes,1
61,587,We Know What Kind Of Sexts You Send,yes,1
61,30699,Canada's Scarborough-Agincourt (Ward 40) city council candidates speak,no,1
61,5154,Can You Name The Flag Of Every Country In The Rugby World Cup,yes,1
61,26234,US air force colonel claims he spotted UFOs over Arkansas,no,1
61,26542,Ukrainian basketball player Alexander Belostenny dies at age 51,no,1
61,10696,We Found Out Whether Kim Kardashian's Tape Trick Actually Works,yes,1
61,113,Be Honest: Would You Hit That,yes,1
61,27317,"Pete Sampras, a Tennis King Content to Stay Home",no,1
61,5331,We Asked 20 People Why They Went To Black Colleges,yes,1
61,1678,"Raisins Are The Fucking Worst, Let's Ban Them Forever",yes,1
61,25558,AbitibiBowater Said to Be Making Progress on Debt,no,1
61,25090,Banned Chinese medicine still on sale in United Kingdom,no,1
61,10634,Mark Ruffalo Couldn't Stop Fanboying At This Year's BAFTAs,yes,1
61,18716,Kate Lundy watches Australian women qualify for the women's R2-10m air rifle final,no,1
61,25811,One dead after jet crashes into airport in Rwanda,no,1
61,31373,Abkhazia to close border with Georgia following bomb blasts,no,1
61,24918,Suicide bomber at US base in Afghanistan was al-Qaeda double agent,no,1
61,25899,At Least 35 Killed in Somali Clashes,no,1
61,21842,Revenue Rose 12% in Quarter for Verizon Wireless,no,1
61,7555,"16 Confessions Only True ""Harry Potter"" Fans Will Understand",yes,1
61,30793,First female boxing death occurs in US sanctioned match,no,1
61,20329,Court participates in traffic ticket amnesty program,no,1
61,28290,North Korea to dismantle nuclear facilities this year,no,1
61,12625,"Reminder That Daniel Radcliffe's ""Harry Potter"" Audition Is Literally The Cutest Thing You'll Ever See",yes,1
61,8879,Which Adorable Animal Eating Adorable Animal Are You And Your BFF,yes,1
61,16965,Stone Age Flutes Found in Germany Offer Clues to Early Music,no,1
61,17343,China shoots down weather satellite with ballistic missile,no,1
61,1683,Which Language Should You Learn Based On Your Zodiac Sign,yes,1
61,10124,21 Things That Will Only Make Sense If You Have A Colicky Baby,yes,1
61,3037,8 Stages Every Driver Goes Through On Their Morning Commute,yes,1
61,15317,Can We Guess How Much Water You Drank In 2015,yes,1
61,5576,For Everyone Who's Sick And Tired Of Washing Their Goddamn Hair,yes,1
62,19580,Confirmed bird flu death in Nigeria,no,1
62,6798,"Do You Know If These Food ""Facts"" Are True Or False",yes,1
62,4861,19 Times Angela Bassett Outshined Everyone,yes,1
62,19223,Early Canadian federal election set for October 14,no,1
62,16106,Lesbians lose High Court marriage bid,no,1
62,2162,17 Signs The Robot Apocalypse Is Already Here,yes,1
62,29528,Crew in Moscow to Simulate Part of a Flight to Mars,no,1
62,7805,15 Cheap And Super Creative Ways To Decorate Your Home With Maps,yes,1
62,20199,"Naperville, Illinois welcomes home Olympic silver medalist Molly Schaus",no,1
62,27692,Death Sentences in Chinese Milk Case,no,1
62,14018,Here's How To Actually Eat Healthier This Year,yes,1
62,2704,Canada's Dollaramas Are Raising Their $1 Prices And It's Bullsh*t,yes,1
62,1666,Pantone Chose Two Colors Of The Year To Represent ~Gender Fluidity~,yes,1
62,20875,"Two Great Players, One Great Moment at the British Open",no,1
62,23412,Justices Reject Ruling on Retrial of Enron Executive,no,1
62,17542,Venezuelan regional elections both a win for supporters and opponents,no,1
62,4981,This Clip Of A Woman Swarmed By Baby Otters Will Make Your Day Much Better,yes,1
62,25715,Red Sox Lose Another Road Game,no,1
62,27534,Fußball-Bundesliga 2007–08: Matchday 1 roundup,no,1
62,15416,"A Pair Of Twins Got Married To Another Pair Of Twins, Officiated By A Pair Of Twins",yes,1
62,9956,Watch These Darling Kitten Siblings Get Confused By Their Cones,yes,1
62,13208,Carly Rae Jepsen Recorded A Song In Simlish And You're Actually Going To Love It,yes,1
62,35,"29 Impossibly Stylish Cat Gifts, In Order Of Awesomeness",yes,1
62,25224,Truck carrying 12 million bees overturns in New Brunswick,no,1
62,16084,"In Reporting a Scandal, the Media Are Accused of Just Listening",no,1
62,6995,20 Incredible TV Show Kisses You'll Never Forget,yes,1
62,16251,"Obama, Visiting G.O.P. Lawmakers, Is Open to Some Compromise on Stimulus",no,1
62,13571,22 Helpful Tips For Completing BuzzFeed's 2016 Clean Eating Challenge,yes,1
62,30373,Adviser Defends U.S. Role in Aiding Automakers,no,1
62,13089,"Which ""The Lord Of The Rings"" Character Should Be Your Wingman",yes,1
62,8477,Delectable Vegan Dinners,yes,1
62,2183,21 Completely Engrossing Fan Fictions You Won't Be Able To Stop Reading,yes,1
62,19126,Business Jet Industry Tries to Salvage Its Image,no,1
62,26412,"Kathleen Sebelius, Kansas Governor, Seen as Top Choice in Health and Human Services Post",no,1
62,21538,"SAHTECH, SEMI, and Semiconductor Industry to promote ""SEMI Safety Guideline"" in Taiwan",no,1
62,28043,Some Terms Reached in Honduras Dispute,no,1
62,20691,Volcanic bulge found in Oregon,no,1
62,12747,16 Easy And Delicious Recipes That Are Completely Turkey-Free,yes,1
